Uporabila je praktično iste besede kot Cawley in medicinska sestra.;Uporabila je iste besede kot Cawley in bolničarka.;Vztrajala je, da otroci niso mrtvi.;Celo kosilo je pojedla, preden so mimo prišli sosedje.
Kot da ji je bilo naročeno točno, kaj naj pove.;Kot bi ji nekdo rekel, kaj naj pove.;Kot bi se česa bali.;Kot bi mu nekdo glavo napolnil z britvami in jo nato močno stresal.
-Kdo je Andrew Laeddis?;-Kdo je Andrew Laeddis?;-Kdo je številka 67?;Kdo je Teddy Daniels?
Vse paciente si spraševal po njem.;Vse paciente si vprašal po njem.;Začel si povpraševati o Ashecliffu.;Nadzoroval si me vsako minuto.
Kdo je on?;Kdo je on?;Kdo je to?;Kdo je to?
Kaj za vraga šef, jaz sem tvoj partner, za božjo voljo!;Naj me vrag, če vem!;Tvoj partner sem, zaboga!;Kaj je pa potem tole, jebenti?
Šele spoznala sva se, Chuck.;Šele spoznala sva se, Chuck.;Niti enkrat nisva slišala resnice, Chuck.;Bila sva tako srečna.
Že kar nekaj časa si v tem poslu.;Že dolgo si v tem poslu.;Zadnji dve leti sem bil tvoj glavni psihiater.;Pred 9 meseci si že doživel preboj, a se nato vrnil v prejšnje stanje.
Imaš svoje obveznosti, kariero.;Dolžnosti imaš, kariero.;Ničesar ne preiskuješ.;Sprijazniti se moraš s tem.
To kar jaz delam, ni ravno po predpisih.;Kar jaz počnem, ni ravno po pravilih.;To vem, ker sem tudi jaz tak.;Mislim, da jih imajo vsi.
Jaz... briga me za predpise, šef.;Briga me za pravila, šef.;Ne, ne, ne, šef.;S tabo grem, šef.
Samo vedel bi rad, kaj za vraga se dogaja?;Kaj, za vraga, se je zgodilo v tistih celicah, Ted?;Resno, doktor, kako je mogoče, da resnica ne pride do nje?;Da mi boš lahko še bolj lagal?
Ko so javili za ta primer, sem takoj zahteval, da ga dodelijo meni.;Ni mogoče, da bi vedeli, da me bodo dodelili na ta primer.;Povedala mi je, a je nisem poslušal.;Poskušal sem, hotel sem, a ko sem prišel, je bilo že prepozno.
Razumeš?;Razumeš?;Vidiš?;Razumete?
-Zakaj?;-Zakaj?;-Zakaj?;-Zakaj?
Andrew Laeddis... je bil vzdrževalec v stanovanjskem bloku, kjer sva živela z ženo.;Andrew Laeddis je bil vzdrževalec v stavbi, v kateri sva živela z ženo.;Andrew Laeddis je prižgal vžigalico, ki je povzročila požar, zaradi katerega je umrla moja žena.;Bil sem v službi, ko je stavbo zajel požar.
Dobro.;Dobro.;Dobro.;Dobro.
Bil pa je tudi piroman.;Prav tako je bil požigalec.;Laeddis jo je odnesel brez kazni in nato izginil.;Oba sta služila v tujini.
Andrew Laeddis je prižgal vžigalico... ki je zanetila požar, ki je ubil mojo ženo.;Andrew Laeddis je prižgal vžigalico, ki je povzročila požar, zaradi katerega je umrla moja žena.;Če bi bila to moja žena, bi ga ubil ... dvakrat.;S tem je mislil, da je bila moja krivda ... -Skoraj ste ga ubili.
Spustite jih ven!;Ne premikajte se!;Prenehajte s tem!;Spustite ju ven!
Kaj se je zgodilo z Laeddisom?;Kaj se je zgodilo z Laeddisom?;Se je zgodilo kaj neobičajnega?;Kaj se vam je zgodilo?
Izvlekel se je.;Premeščen je bil stran.;Predolgo ga je že odlagal.;Rekel je, da so mu glasovi tako naročili.
Laeddis se je izvlekel in nato izginil.;Laeddis jo je odnesel brez kazni in nato izginil.;S kozarcem je napadel očetovo bolničarko.;Stražniki so ga že preiskali.
Pred približno letom dni sem odprl časopis in ga zagledal.;Pred letom dni sem odprl časopis in tam je bil.;Bil sem v službi, ko je stavbo zajel požar.;Nisem ga našel.
Ogaben pasji sin.;Pika.;Svetilnik.;Bedarija.
Ogromna brazgotina od desne sence proti ustnici na levi strani.;Velika brazgotina od desnega senca do levega kotička ustnic.;Najprej prstne blazinice, sčasoma pa celotna roka.;Občutljivost na svetlobo, glavoboli.
Oči druge barve.;Opazke, besede.;Očesi različnih barv.;Brezvestno.
"Takega ""frisa"" ne pozabiš.";Takega obraza ne pozabiš.;Enostavno je najboljše.;Z glavo v školjki res ne narediš dobrega vtisa.
Šolo je požgal.;Umrla je.;Rachel smo našli.;Vodil je seanso.
Ubil dve osebi.;Ubil je dva človeka.;Požgal je šolsko poslopje.;Prav tako je bil požigalec.
Rekel je, da so mu to naročili glasovi.;Rekel je, da so mu glasovi tako naročili.;Eno uro je trajalo, da je umrl.;Izginil je, kot da nikdar ne bi obstajal.
Najprej je bil v zaporu, nato pa so ga premestili sem.;Poslali so ga v zapor, nato pa ga premestili sem.;Končal je tu, v Ashecliffu, na oddelku C. Po enem letu so ga izpustili.;Po dveh tednih zunaj je odkorakal v bar in do smrti zabodel tri ljudi.
Kaj pa potem?;Kaj pa to?;Kaj pa mož?;Kaj pa, šef?
-Potem pa nič.;-Torej streljajte.;-V redu sem, samo ...;-Samo pomirjevalo.
Izginil je, kot da nebi nikdar obstajal.;Izginil je, kot da nikdar ne bi obstajal.;Eno uro je trajalo, da je umrl.;Preživela je, a njen obraz bo za vedno ostal iznakažen.
Nikakršnega poročila ni o tem.;Nobenih dokumentov ni.;Ni mogoče, da bi prišla do tja.;Ni ga na tem oddelku.
Prepričan sem, da ga ni na oddelku B, tako da ostane samo oddelek C. Lahko bi bil mrtev.;Prepričan sem, da ni na oddelku B, ostane oddelek C. -Lahko je mrtev.;Če ga ni na oddelku A, obstaja le eno mesto, kjer bi lahko bil.;Tu nisem, da bi ubil Leaddisa.
Tudi Rachel Solando bi bila lahko.;Prav tako Rachel Solando, če smo že pri tem.;Res ni ravno podobno legendarnemu Teddyju Danielsu.;Ta papir bi lahko bil pomemben.
Tukaj je ogromno možnosti za skriti truplo.;Tu je veliko krajev, kamor lahko skriješ truplo.;Če bi uspeli priti na kopno, bi razkrinkali to mesto.;Ni mogoče, da bi prišla do tja.
Samo za eno mesto se res nihče ni zmenil.;Ni mogoče, da bi prišla do tja.;Ni mogoče, da bi lahko prečkala tiste skale.;Vedno je šlo le za to.
Tista pacientka, Bridget Kearne, ko me je poslala po vodo ti je nekaj rekla, drži?;Ko me je poslala po vodo, vam je nekaj rekla, kajne?;Povej mi, kako so te spravili sem?;Kaj, če so te hoteli tu?
-Ne.;-Ne.;-Ne.;-Ne.
Dajte no šef!;Daj no, daj no!;Dajmo!;Dajmo!
Napisala je.;Napisala je.;Bila je naučena.;Razvalina je.
BEŽI.;ZAKON ŠTIRIH.;ZAKON ŠTIRIH.;BEŽI Šef!
Šef!;Šerif!;-Šef!;Ljubi bog!
Skriti se morava, tole tukaj se spreminja v jebeni Kansas.;Odšla bova s tega prekletega otoka.;Morava nazaj noter.;Morala bova nazaj.
Dobro.;Dobro.;Dobro.;Dobro.
-Greva!;-Bedarija!;-Bedarija!;-Prekleto!
Greva!;Pizda!;Laeddis!?;Teddy!
Pazi!;Pazi!;Zaboga!;Poslušaj!
Kristus!;Ej!;Ljubi bog!;Hej!
Pridi!;Pridi!;Pridi!;Pridi!
Greva!;Pizda!;Laeddis!?;Teddy!
Ljubi bog!;Ljubi bog!;O, mojbog!;O, mojbog!
Prekleto!;Prekleto!;Prekleto!;Prekleto!
Je vse v redu z vami, šef?;Kaj je narobe, šef?;Vam McPherson ni povedal dobre novice?;Doktor, govoriti bova morala z osebjem, razumete?
-Ja.;-Ja.;-Ja.;-Ja.
Vse je v redu.;Je že v redu.;O, bog ... Rachel, vse bo v redu.;To je vse.
Torej... če je Laeddis tukaj... Kaj boš storil?;Če je Laeddis res tukaj ... Kaj boš naredil v zvezi s tem?;Kaj, za vraga, se je zgodilo v tistih celicah, Ted?;Da mi boš lahko še bolj lagal?
Nisem tukaj, da bi ubil Leaddisa.;Tu nisem, da bi ubil Leaddisa.;Tu nisem, da bi ubijal.;Nisem bil vzgojen za beg, doktor.
Če bi bila to moja žena, bi ga ubil... dvakrat.;Če bi bila to moja žena, bi ga ubil ... dvakrat.;Jaz sem jih ubil, ker ji nisem poiskal pomoči.;Jaz sem jih ubil.
Ko smo vstopili skozi vrata Dachaua, so se SS stražarji predali.;Ko smo prišli do vrat Dachaua, so se SS-ovi stražarji predali.;Zato, ja ... Stražarji so se predali, vzeli smo jim puške, jih postrojili.;Poveljnik se je poskušal ubiti, preden smo prišli tja, a se mu je skazilo.
Komandant se je poskušal ubiti, preden smo prišli tja, ampak... on... zamočil je.;Poveljnik se je poskušal ubiti, preden smo prišli tja, a se mu je skazilo.;Rekla mi je, naj jo izpustim.;Ja, ... No, jaz ... Jimu in otrokom sem pripravila zajtrk, nato sem ... Jimu za na pot pripravila kosilo in je odšel.
Eno uro jer umiral.;Jih pretepali.;Laeddis ni mrtev.;Ta implodira.
Ko sem prišel ven, sem na tleh zagledal trupla.;Ko sem šel ven, sem na tleh videl trupla.;Ko je prišla sem, se je zabodla.;Pripeljal sem jo sem po skupinski terapiji in zaklenil.
Preveč, da bi jih preštel.;Preveč, da bi jih lahko preštel.;Preveč, da bi si lahko predstavljal.;Rezali mi bodo v možgane.
Preveč, da bi si jih sploh predstavljal.;Preveč, da bi si lahko predstavljal.;Preveč, da bi jih lahko preštel.;Visoko razvite in izmišljene zgodbe ga odvračajo od soočenja z ... Sit sem teh bedarij.
Torej da,... stražarji so se predali.;Torej ste bili poleg.;Zato, ja ... Stražarji so se predali, vzeli smo jim puške, jih postrojili.;Rekel je, da so mu glasovi tako naročili.
Pobrali smo jim orožje in jih postavili v vrsto.;Zato, ja ... Stražarji so se predali, vzeli smo jim puške, jih postrojili.;Ko smo prišli do vrat Dachaua, so se SS-ovi stražarji predali.;Poveljnik se je poskušal ubiti, preden smo prišli tja, a se mu je skazilo.
To ni bilo vojno stanje, bil je...;Jaz sem bil le postranskega pomena.;To ni bilo vojskovanje.;To je bil umor.
To je bil umor.;To je bil umor.;Dovolj sem ubijal.;Ker sem ubil svojo ženo.
Ja, in imel sem dovolj pobijanja.;Dovolj sem ubijal.;Jaz sem jih ubil.;Mislil sem, da nam je Bog dal moralne zapovedi.
Nisem zato tukaj.;Nisem zato tukaj.;Tu nisem, da bi ubijal.;Tu nisem, da bi sodil.
Zakaj potem vse to tukaj?;Zakaj pa je to bilo kaj takega?;Zakaj bi sploh kdo hotel?;Zakaj bi to bilo pomembno?
Ko je Laeddis izginil, sem začel preverjati stvari o Ashcliffu.;Po tem, ko je Laeddis izginil, sem začel malo preverjati Ashecliffe.;Andrew Laeddis je bil vzdrževalec v stavbi, v kateri sva živela z ženo.;Ko sem šel ven, sem na tleh videl trupla.
Veliko Ijudi ve za ta kraj, nihče pa ne želi govoriti o njem... ...veš?;Zaboga, vojskovali smo se, da bi jih ustavili in sedaj izvem, da se to mogoče dogaja tu, na naši zemlji?;Kdo je že tukaj glavni, a?!;Ko smo dobili ta primer, sem ga posebej zahteval, razumeš?
Kot da bi... se bali ali kaj podobnega.;Kot bi se česa bali.;Kot da bi udarci pomagali.;Kot bi mu nekdo glavo napolnil z britvami in jo nato močno stresal.
Ali veš da je ta kraj financiran s posebno subvencijo Odbora neameriških aktivistov (HUAC).;To je edina ustanova te vrste v ZDA, celo v svetu.;Prav tako verjame, da je to njen dom v Berckshiresu.;Prav tako Rachel Solando, če smo že pri tem.
HUAC?;Dr. Sheehan?;Rachel?;Teddy?
In kako se mi pravzaprav borimo proti komunistom... ...z otoka v Bostonskem pristanišču?;In kako naj bi se z otoka v Boston Harborju borili s komunisti?;Zaboga, vojskovali smo se, da bi jih ustavili in sedaj izvem, da se to mogoče dogaja tu, na naši zemlji?;Povejte, kje so nacistični poskusi, satanistične operacijske dvorane?
Z izvedbo poskusov na možganih.;Z izvajanjem poskusov na možganih.;Operacije na možganih.;Leta raziskav, stotine pacientov, na katerih lahko delajo poskuse.
Vsaj jaz tako mislim.;To vem, ker sem tudi jaz tak.;Meni je prav.;Mislim, da jih imajo vsi.
-In ti misliš, da se to tukaj dogaja?;-In misliš, da se to dogaja tu?;-Kaj, hudiča, misliš s tem?;-Ja ... Kaj delaš, dragi?
Kot sem že rekel, nihče ni hotel govoriti o tem, razumeš?;Kakorkoli že je do tega prišlo, našel bom način, da to popravim, razumeš?;Ko smo dobili ta primer, sem ga posebej zahteval, razumeš?;Ti si me zvlekel v to, šef.
Dokler nisem našel nekoga, ki je bil tukaj pacient.;Dokler nisem našel nekoga, ki je bil tu pacient.;Vse sem tvegal, ko sem prišel sem pote.;Povedala mi je, a je nisem poslušal.
Fantu je ime George Noyce.;Ime mu je George Noyce.;Ime ji je bilo Rachel.;Ime Edward Daniels vsebuje istih 13 črk kot Andrew Laeddis.
Prijazen študent.;Prijazen.;Prijeten študent.;Vzgojen.
Socialist.;Socialist.;Glen.;Glen.
Ponudili so mu denar, da je opravil neka psihološka testiranja.;Ponudili so mu denar za psihološko študijo.;Poslali so ga v zapor, nato pa ga premestili sem.;Ko je vlada dobila račun, so ga postavili pred vojno sodišče.
Ugani kaj so testirali?;Ugani, kaj so testirali.;Kako veš?;Si ga našel?
-Zobno pasto?;-Odvajanje?;-Legendarnemu?;-Mene?
Začel je vsepovsod videvati zmaje.;Eno uro je trajalo, da je umrl.;Izginil je, kot da nikdar ne bi obstajal.;Dolgo se je pogovarjal s paranoidnim shizofrenikom, Georgeom Noycem.
Svojega profesorja je pretepel skoraj do smrti.;Profesorja je pretepel skoraj do smrti.;Po dveh tednih zunaj je odkorakal v bar in do smrti zabodel tri ljudi.;S kozarcem je napadel očetovo bolničarko.
In pristal tu v Ashcliffu, na oddelku C. Izpustili so ga po enem letu, razumeš?;Kakorkoli že je do tega prišlo, našel bom način, da to popravim, razumeš?;Šel bom do svetilnika, me razumeš?;Ko smo dobili ta primer, sem ga posebej zahteval, razumeš?
In kaj potem naredi?;In kaj je naredil?;In kaj bi storila, če bi prišla ven?;In kaj naj bi to bilo?
Po dveh tednih na celini vstopi v bar in zabode tri Ijudi do smrti.;Po dveh tednih zunaj je odkorakal v bar in do smrti zabodel tri ljudi.;Poslali so ga v zapor, nato pa ga premestili sem.;Končal je tu, v Ashecliffu, na oddelku C. Po enem letu so ga izpustili.
Njegov odvetnik se sklicuje na norost, Noyce pa... Noyce, vstane v sodni dvorani in prosi sodnika za električni stol.;-Če ste kaj naredili mojemu partnerju, je to kršitev ... -Zberite se, Andrew.;Mogoče Cawley sedi v svoji graščini in premišljuje o svojem obnašanju.;Recimo do oddelka C. Mogoče naletiva na Andrewa Leaddisa.
Kamorkoli, samo ne v umobolnico.;Kamorkoli, samo ne v umobolnico.;Rezali mi bodo v možgane.;Samo en kraj je, kamor bi ga odpeljali.
Sodnik mu je prisodil doživljensko v zaporu Dedham.;Sodnik mu je prisodil doživljenjsko kazen v Dedhamu.;Poslali so ga v zapor, nato pa ga premestili sem.;Po dveh tednih zunaj je odkorakal v bar in do smrti zabodel tri ljudi.
In ti si ga našel?;Si ga našel?;Ljubi bog, si sploh še kdaj trezen?;Kaj, če so te hoteli tu?
-Da, Jaz sem ga našel.;-Ja, našel sem ga.;-Videl sem jih že.;-Rekel sem, da grem sam.
No, on je... on je zmešan.;In prav tako je on.;Tukaj je.;Tukaj je.
Je pa precej jasno iz tistega, kar mi je povedal.;Mislim, da boste to morali vprašati njega.;A vedeti hočem, kaj se dogaja.;To vem, ker sem tudi jaz tak.
Kaj?;Kaj?;Kaj?;Kaj pa to?
-Tukaj izvajajo poskuse na Ijudeh.;-Povsod je začel videvati zmaje.;-To je drzna domneva.;-Videl sem jih že.
Ne vem, šef.;Vem, šef.;Ne, pojma nimava, doktor.;Kaj pa, šef?
Kako lahko verjameš noremu fantu?;Kako verjeti norcu?;Ljubi bog, si sploh še kdaj trezen?;Želiš odkriti resnico?
-To je vsa lepota tega, ali ne?;-Tu je tako presneto svetlo, ni?;-Nikoli prej nisi delal z njim, ne?;-Moraš jo pozabiti!
Nori Ijudje so popoln poskusni predmet.;To lahko rečejo čisto za vsakogar.;Norci so popolni osebki.;Velika poplava se zdi čisto mogoča.
Kar povejo, nihče ne posluša.;Govorijo, a nihče jih ne posluša.;Kot sem že rekel, nihče noče govoriti.;To lahko rečejo čisto za vsakogar.
Stal sem v Dachauu.;Bil sem v Dachauu.;Bil sem na osvoboditvi Dachaua.;Imel sem prijatelja.
Mi... videli smo, kaj so Ijudje sposobni narediti drug drugemu, je tako?;Videli smo, kaj je človek sposoben narediti sočloveku, ne?;Saj razumete, ... ... da vam ne morejo dovoliti, da odidete?;Zaboga, vojskovali smo se, da bi jih ustavili in sedaj izvem, da se to mogoče dogaja tu, na naši zemlji?
Za božjo voljo... v vojni smo se bojevali, da jih zaustavimo, zdaj pa ugotovim, da se to mogoče dogaja tukaj?;Zaboga, vojskovali smo se, da bi jih ustavili in sedaj izvem, da se to mogoče dogaja tu, na naši zemlji?;Saj razumete, ... ... da vam ne morejo dovoliti, da odidete?;Vsi tu so nasilni prestopniki, kajne?
Na naši zemlji?;Tukaj?;Je postala nevidna?;Zobne paste?
Ne.;Ne.;Ne.;Ne.
Kaj pravzaprav misliš tukaj storiti, Ted?;Zakaj si v resnici tu, Ted?;Kdo ti je to naredil, George?;Če je Laeddis res tukaj ... Kaj boš naredil v zvezi s tem?
Poiskal bom dokaze, vrnil se bom nazaj in razkril, kaj se dogaja na tem mestu.;Našel bom dokaz, se vrnil in razkrinkal ta kraj.;Izvedel bom, kaj se dogaja na tem otoku.;Sestavila bova poročilo in ga predala ... Hooverjevim fantom.
To je vse.;To je vse.;To je drugače.;Enostavno je najboljše.
Čakaj malo.;Vidim.;Veš, ta kraj mi daje misliti.;Vidiš?
Začel si poizvedovati o Ashcliffu.;Začel si povpraševati o Ashecliffu.;Vse paciente si vprašal po njem.;Ti je Noyce kaj povedal o razporeditvi?
Čakal si na trenutek, da prideš sem.;Nadzoroval si me vsako minuto.;Nekdo te je moral varovati.;Tvoje telo so bili le koščki mesa, obgrizeni od morskih psov.
"Potem pa kar naenkrat tukaj potrebujejo ""Zvezno policijo"".";Tu vse smrdi po vladni operaciji.;Tu postaja kot v jebenem Kansasu.;Edina pot z otoka je trajekt in oni ga nadzorujejo.
Srečo sem imel.;Prenehal sem.;Imel sem prijatelja.;Vrnil sem se.
Pacient je pobegnil, to je bila enkratna priložnost.;Pacientka je pobegnila, bil je popoln izgovor.;Spretno je ukrotil zelo nevarnega pacienta.;Eno uro je trajalo, da je umrl.
Ne, ne, ne šef.;Ne, ne, ne, šef.;Ne, ne.;Daj no, šef.
Sreča ne funkcionira na ta način.;Sreča ne deluje na tak način.;Svet ne deluje na tak način.;To je drugače.
Svet ne funkcionira na ta način.;Svet ne deluje na tak način.;To je igra.;To je naše bistvo.
Električno ograjo imajo postavljeno okrog kanalizacijske naprave.;Okoli greznice je električna ograja.;Če bo stavbo poplavilo, bodo utonili.;Upravnik in nadzorniki so odločeni, da je treba ukrepati.
Oddelek C je znotraj utrdbe iz državljanske vojne?;Oddelek C je znotraj vojne trdnjave?!;Ste preverili tiste jame tam spodaj?;Je kdo tam?
Šef osebja je povezan z OSS-om.;Šef osebja je povezan s službo OSS.;Dr. Naehring sodeluje z našim odborom nadzornikov.;Oba sta služila v tujini.
Financiranje s strani HUAC-a?;Zobne paste?;Je postala nevidna?;Je to jasno?
Mislim, Ijubi Bog!;Ljubi bog!;Prosim, bog, ...;Ne, prosim, bog ...
Vse na tem mestu smrdi po vladnih operacijah.;Tu vse smrdi po vladni operaciji.;Vladni uslužbenci te oberejo do kosti.;Zdi se, da bi to človek sem in tja opazil.
Kaj pa če so hoteli, da si tukaj?;Kaj, če so te hoteli tu?;Da mi boš lahko še bolj lagal?;Lahko živiš s tem?
-Bedarija.;-Bedarija!;-Bedarija!;-Ne pa me ne.
Postavljal si vprašanja.;Nadzoroval si me vsako minuto.;Samo razgledoval sem se.;-Postavljal si vprašanja!
-Bedarija.;-Bedarija!;-Bedarija!;-Ne pa me ne.
Bedarija?;Šerif?;Jasno?;Tukaj?
Sem sva prišla zaradi Rachel Solando?;Se je zgodilo kaj neobičajnega?;Mimo koga bi še morala Rachel Solando, da bi prišla sem?;Ti je Noyce kaj povedal o razporeditvi?
Kje... kje je kakršnikoli dokaz, da je sploh kdaj obstajala?;Kje je dokaz, da je sploh obstajala?;Ali kdo tu ve, kaj je počela pred tem?;Zaboga, vojskovali smo se, da bi jih ustavili in sedaj izvem, da se to mogoče dogaja tu, na naši zemlji?
Ni mogoče, da bi vedeli, da mi bo dodeljen ta primer.;Ni mogoče, da bi vedeli, da me bodo dodelili na ta primer.;Če ga zadržujejo proti njegovi volji, moram to razkriti.;Tu nisem, da bi sodil.
Ni možno...;Ne, to ni mogoče.;To je drugače.;Zelo mi je žal, ampak ...
Medtem ko si ti opazoval njih, so oni opazovali tebe.;Ko si ti opazoval njih, so oni mogoče opazovali tebe.;Ti si pil, odhajal, nisi se menil za besede drugih.;Nihče ne bi mogel priti ali oditi iz sobe, ne da bi ga jaz videl.
Samo pobeg so morali lažirati, da so te privedli sem.;Jaz sem jih ubil, ker ji nisem poiskal pomoči.;Jaz sem jih ubil.;Morali so si le izmisliti pobeg in sedaj te imajo!
In zdaj te imajo.;Morali so si le izmisliti pobeg in sedaj te imajo!;To počnejo tukaj.;Ti norci vaju lahko ubijejo.
Zdaj naju imajo oba, tukaj, zdaj.;Vedno naju bodo našli.;Imajo naju oba!;In sedaj sva ujeta na tem otoku.
Marshal, ste vi tukaj?;Šerif, ste tukaj?;Ste ga videli, doktor?;Ste kdaj videli taborišče smrti, doktor?
Govori pomočnik upravnika McPherson.;Govori namestnik upravnika McPherson.;Sem McPherson, namestnik upravnika.;McPherson  in Cawley sta v stavbi.
